"Query","Entrez","Symbol","Name","Comment"
"OR10A2","341276","OR10A2","olfactory receptor family 10 subfamily A member 2","1"
"NPB","256933","NPB","neuropeptide B","1"
"TEKT5","146279","TEKT5","tektin 5","1"
"MEIOC","284071","MEIOC","meiosis specific with coiled-coil domain","1"
"NCBP2L","392517","NCBP2L","nuclear cap binding protein subunit 2 like","1"
"RTL9","57529","RTL9","retrotransposon Gag like 9","1"
"C6orf118","168090","C6orf118","chromosome 6 open reading frame 118","1"
"PRIMA1","145270","PRIMA1","proline rich membrane anchor 1","1"
"SLC5A3","6526","SLC5A3","solute carrier family 5 member 3","1"
"TSBP1","10665","TSBP1","testis expressed basic protein 1","1"
"PAX2","5076","PAX2","paired box 2","1"
"P4HA3","283208","P4HA3","prolyl 4-hydroxylase subunit alpha 3","1"
"UST","10090","UST","uronyl 2-sulfotransferase","1"
"SDC1","6382","SDC1","syndecan 1","1"
"CASP4","837","CASP4","caspase 4","1"
"ARHGAP42","143872","ARHGAP42","Rho GTPase activating protein 42","1"
"FLVCR2","55640","FLVCR2","FLVCR heme transporter 2","1"
"CDK2","1017","CDK2","cyclin dependent kinase 2","1"
"TP53BP2","7159","TP53BP2","tumor protein p53 binding protein 2","1"
"PDE5A","8654","PDE5A","phosphodiesterase 5A","1"
"FAM107A","11170","FAM107A","family with sequence similarity 107 member A","1"
"FILIP1L","11259","FILIP1L","filamin A interacting protein 1 like","1"
"GPR143","4935","GPR143","G protein-coupled receptor 143","1"
"NFIL3","4783","NFIL3","""nuclear factor, interleukin 3 regulated""","1"
"ARHGAP24","83478","ARHGAP24","Rho GTPase activating protein 24","1"
"ANXA2R","389289","ANXA2R","annexin A2 receptor","1"
"TLR5","7100","TLR5","toll like receptor 5","1"
"GAPDH","2597","GAPDH","glyceraldehyde-3-phosphate dehydrogenase","1"
"SAMD9L","219285","SAMD9L","sterile alpha motif domain containing 9 like","1"
"DCDC2B","149069","DCDC2B","doublecortin domain containing 2B","1"
"AGTRAP","57085","AGTRAP","angiotensin II receptor associated protein","1"
"MFNG","4242","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","1"
"PRICKLE3","4007","PRICKLE3","prickle planar cell polarity protein 3","1"
"GPR18","2841","GPR18","G protein-coupled receptor 18","1"
"CLEC1A","51267","CLEC1A","C-type lectin domain family 1 member A","1"
"BCL6","604","BCL6","BCL6 transcription repressor","1"
"TAS2R50","259296","TAS2R50","taste 2 receptor member 50","1"
"RAET1E","135250","RAET1E","retinoic acid early transcript 1E","1"
"MOCOS","55034","MOCOS","molybdenum cofactor sulfurase","1"
"MRC1","4360","MRC1","mannose receptor C-type 1","1"
"C10orf95","79946","C10orf95","chromosome 10 open reading frame 95","1"
"NPPC","4880","NPPC","natriuretic peptide C","1"
"PDGFRA","5156","PDGFRA","platelet derived growth factor receptor alpha","1"
"NPFFR1","64106","NPFFR1","neuropeptide FF receptor 1","1"
"OR2AK2","391191","OR2AK2","olfactory receptor family 2 subfamily AK member 2","1"
"GPC4","2239","GPC4","glypican 4","1"
"SIGLEC9","27180","SIGLEC9","sialic acid binding Ig like lectin 9","1"
"SLC22A8","9376","SLC22A8","solute carrier family 22 member 8","1"
"IGFN1","91156","IGFN1","immunoglobulin like and fibronectin type III domain containing 1","1"
"RBP2","5948","RBP2","retinol binding protein 2","1"
"FKBP10","60681","FKBP10","FKBP prolyl isomerase 10","1"
"UQCR11","10975","UQCR11","""ubiquinol-cytochrome c reductase, complex III subunit XI""","1"
"COL9A1","1297","COL9A1","collagen type IX alpha 1 chain","1"
"CTXND1","100996492","CTXND1","cortexin domain containing 1","1"
"PCDHGB1","56104","PCDHGB1","""protocadherin gamma subfamily B, 1""","1"
"IL7","3574","IL7","interleukin 7","1"
"ITGA6","3655","ITGA6","integrin subunit alpha 6","1"
"PHYHD1","254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1","1"
"CAPG","822","CAPG","""capping actin protein, gelsolin like""","1"
"SPDYE1","285955","SPDYE1","speedy/RINGO cell cycle regulator family member E1","1"
"TRIM38","10475","TRIM38","tripartite motif containing 38","1"
"MAFG-DT","92659","MAFG-DT","MAFG divergent transcript","1"
"DTHD1","401124","DTHD1","death domain containing 1","1"
"FXYD3","5349","FXYD3","FXYD domain containing ion transport regulator 3","1"
"MAFB","9935","MAFB","MAF bZIP transcription factor B","1"
"CRHBP","1393","CRHBP","corticotropin releasing hormone binding protein","1"
"PCDHGA4","56111","PCDHGA4","""protocadherin gamma subfamily A, 4""","1"
"KLK7","5650","KLK7","kallikrein related peptidase 7","1"
"DAAM2","23500","DAAM2","dishevelled associated activator of morphogenesis 2","1"
"STK17B","9262","STK17B","serine/threonine kinase 17b","1"
"P2RY14","9934","P2RY14","purinergic receptor P2Y14","1"
"IFI16","3428","IFI16","interferon gamma inducible protein 16","1"
"HLA-E","3133","HLA-E","""major histocompatibility complex, class I, E""","1"
"TFCP2L1","29842","TFCP2L1","transcription factor CP2 like 1","1"
"MYH7","4625","MYH7","myosin heavy chain 7","1"
"ABTB2","25841","ABTB2","ankyrin repeat and BTB domain containing 2","1"
"HCP5","10866","HCP5","HLA complex P5","1"
"FLT3LG","2323","FLT3LG","fms related receptor tyrosine kinase 3 ligand","1"
"OLFML2B","25903","OLFML2B","olfactomedin like 2B","1"
"RUFY4","285180","RUFY4","RUN and FYVE domain containing 4","1"
"TCN2","6948","TCN2","transcobalamin 2","1"
"TIFA","92610","TIFA","TRAF interacting protein with forkhead associated domain","1"
"NPIPB6","728741","NPIPB6","nuclear pore complex interacting protein family member B6","1"
"NARF-IT1","NA","NA","NA","0"
"TRBC2","28638","TRBC2","T cell receptor beta constant 2","1"
"BNC2","54796","BNC2","basonuclin 2","1"
"EMID1","129080","EMID1","EMI domain containing 1","1"
"SLC17A6","57084","SLC17A6","solute carrier family 17 member 6","1"
"UPK1B","7348","UPK1B","uroplakin 1B","1"
"PTTG2","10744","PTTG2","pituitary tumor-transforming 2","1"
"RPL36AL","6166","RPL36AL","ribosomal protein L36a like","1"
"TEAD2","8463","TEAD2","TEA domain transcription factor 2","1"
"TEAD3","7005","TEAD3","TEA domain transcription factor 3","1"
"IGFBP7","3490","IGFBP7","insulin like growth factor binding protein 7","1"
"SALL3","27164","SALL3","spalt like transcription factor 3","1"
"FAM86B1","85002","FAM86B1","family with sequence similarity 86 member B1","1"
"NCKAP5","344148","NCKAP5","NCK associated protein 5","1"
"RBM47","54502","RBM47","RNA binding motif protein 47","1"
"BTBD18","643376","BTBD18","BTB domain containing 18","1"
"EDA2R","60401","EDA2R","ectodysplasin A2 receptor","1"
"PIK3R5","23533","PIK3R5","phosphoinositide-3-kinase regulatory subunit 5","1"
"ATP5MF","9551","ATP5MF","ATP synthase membrane subunit f","1"
"PAX6","5080","PAX6","paired box 6","1"
"RPS26","6231","RPS26","ribosomal protein S26","1"
"ANKRD30A","91074","ANKRD30A","ankyrin repeat domain 30A","1"
"GDPD3","79153","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3","1"
"KRTAP5-11","440051","KRTAP5-11","keratin associated protein 5-11","1"
"C9orf153","389766","C9orf153","chromosome 9 open reading frame 153","1"
"OAS3","4940","OAS3","2'-5'-oligoadenylate synthetase 3","1"
"MIA","8190","MIA","MIA SH3 domain containing","1"
"LOXL1","4016","LOXL1","lysyl oxidase like 1","1"
"LYG2","254773","LYG2","lysozyme g2","1"
"STON2","85439","STON2","stonin 2","1"
"RPL7","6129","RPL7","ribosomal protein L7","1"
"C5AR1","728","C5AR1","complement C5a receptor 1","1"
"CCNI2","645121","CCNI2","cyclin I family member 2","1"
"EPHA1","2041","EPHA1","EPH receptor A1","1"
"SULT1C2","6819","SULT1C2","sulfotransferase family 1C member 2","1"
"CDC42EP4","23580","CDC42EP4","CDC42 effector protein 4","1"
"PTX3","5806","PTX3","pentraxin 3","1"
"WWTR1","25937","WWTR1","WW domain containing transcription regulator 1","1"
"HPSE2","60495","HPSE2","heparanase 2 (inactive)","1"
"CASC17","101928165","CASC17","cancer susceptibility 17","1"
"STK32B","55351","STK32B","serine/threonine kinase 32B","1"
"GPR65","8477","GPR65","G protein-coupled receptor 65","1"
"METTL7A","25840","METTL7A","methyltransferase like 7A","1"
"FOXO4","4303","FOXO4","forkhead box O4","1"
"RAB24","53917","RAB24","""RAB24, member RAS oncogene family""","1"
"EDDM13","100506374","EDDM13","epididymal protein 13","1"
"WDFY4","57705","WDFY4","WDFY family member 4","1"
"ACSS1","84532","ACSS1","acyl-CoA synthetase short chain family member 1","1"
"KRT10","3858","KRT10","keratin 10","1"
"GCNT7","140687","GCNT7","glucosaminyl (N-acetyl) transferase family member 7","1"
"GJD3","125111","GJD3","gap junction protein delta 3","1"
"GPX3","2878","GPX3","glutathione peroxidase 3","1"
"GLI2","2736","GLI2","GLI family zinc finger 2","1"
"SLC10A6","345274","SLC10A6","solute carrier family 10 member 6","1"
"NOTCH1","4851","NOTCH1","notch receptor 1","1"
"HKDC1","80201","HKDC1","hexokinase domain containing 1","1"
"ECHDC3","79746","ECHDC3","enoyl-CoA hydratase domain containing 3","1"
"PCBP1","5093","PCBP1","poly(rC) binding protein 1","1"
"IL18R1","8809","IL18R1","interleukin 18 receptor 1","1"
"ERG","2078","ERG","ETS transcription factor ERG","1"
"TRAPPC5","126003","TRAPPC5","trafficking protein particle complex 5","1"
"TRH","7200","TRH","thyrotropin releasing hormone","1"
"MEGF11","84465","MEGF11","multiple EGF like domains 11","1"
"INSL6","11172","INSL6","insulin like 6","1"
"ZNF600","162966","ZNF600","zinc finger protein 600","1"
"MCTP2","55784","MCTP2","multiple C2 and transmembrane domain containing 2","1"
"PRSS54","221191","PRSS54","serine protease 54","1"
"COX7A1","1346","COX7A1","cytochrome c oxidase subunit 7A1","1"
"ETV4","2118","ETV4","ETS variant transcription factor 4","1"
"RAI14","26064","RAI14","retinoic acid induced 14","1"
"PLEKHO2","80301","PLEKHO2","pleckstrin homology domain containing O2","1"
"ARL11","115761","ARL11","ADP ribosylation factor like GTPase 11","1"
"CCDC8","83987","CCDC8","coiled-coil domain containing 8","1"
"HMGA1P4","100506080","HMGA1P4","high mobility group AT-hook 1 pseudogene 4","1"
"MASP2","10747","MASP2","mannan binding lectin serine peptidase 2","1"
"TAGAP","117289","TAGAP","T cell activation RhoGTPase activating protein","1"
"PGR","5241","PGR","progesterone receptor","1"
"MSC","9242","MSC","musculin","1"
"ACTA1","58","ACTA1","""actin alpha 1, skeletal muscle""","1"
"GSDMD","79792","GSDMD","gasdermin D","1"
"CALCB","797","CALCB","calcitonin related polypeptide beta","1"
"ATP13A5","344905","ATP13A5","ATPase 13A5","1"
"SEMA5A","9037","SEMA5A","semaphorin 5A","1"
"CEBPB","1051","CEBPB","CCAAT enhancer binding protein beta","1"
"SLC43A3","29015","SLC43A3","solute carrier family 43 member 3","1"
"NUPR1","26471","NUPR1","""nuclear protein 1, transcriptional regulator""","1"
"EMP3","2014","EMP3","epithelial membrane protein 3","1"
"KIF14","9928","KIF14","kinesin family member 14","1"
"HEPN1","641654","HEPN1","""hepatocellular carcinoma, down-regulated 1""","1"
"ETNPPL","64850","ETNPPL","ethanolamine-phosphate phospho-lyase","1"
"TLR1","7096","TLR1","toll like receptor 1","1"
"TMEM45A","55076","TMEM45A","transmembrane protein 45A","1"
"TGFBR2","7048","TGFBR2","transforming growth factor beta receptor 2","1"
"TNFRSF10A","8797","TNFRSF10A","TNF receptor superfamily member 10a","1"
"HELLPAR","NA","NA","NA","0"
"IER5L","389792","IER5L","immediate early response 5 like","1"
"ANKS4B","257629","ANKS4B","ankyrin repeat and sterile alpha motif domain containing 4B","1"
"PENK","5179","PENK","proenkephalin","1"
"C10orf113","387638","C10orf113","chromosome 10 open reading frame 113","1"
"C13orf46","100507747","C13orf46","chromosome 13 open reading frame 46","1"
"GPR160","26996","GPR160","G protein-coupled receptor 160","1"
"ERICD","NA","NA","NA","0"
"TTC29","83894","TTC29","tetratricopeptide repeat domain 29","1"
"HIST1H2BD","NA","NA","NA","0"
"CYBA","1535","CYBA","cytochrome b-245 alpha chain","1"
"QKI","9444","QKI","""QKI, KH domain containing RNA binding""","1"
"PDGFRL","5157","PDGFRL","platelet derived growth factor receptor like","1"
"CASP7","840","CASP7","caspase 7","1"
"LUARIS","100506895","LUARIS","lncRNA upregulator of antiviral response interferon signaling","1"
"ANGPTL5","253935","ANGPTL5","angiopoietin like 5","1"
"FAT2","2196","FAT2","FAT atypical cadherin 2","1"
"PXDC1","221749","PXDC1","PX domain containing 1","1"
"ANKRD62P1-PARP4P3","23783","ANKRD62P1-PARP4P3","""ANKRD62P1-PARP4P3 readthrough, transcribed pseudogene""","1"
"SIX4","51804","SIX4","SIX homeobox 4","1"
"UBQLN2","29978","UBQLN2","ubiquilin 2","1"
"FGR","2268","FGR","""FGR proto-oncogene, Src family tyrosine kinase""","1"
"HSD17B13","345275","HSD17B13","hydroxysteroid 17-beta dehydrogenase 13","1"
"OGN","4969","OGN","osteoglycin","1"
"HEPH","9843","HEPH","hephaestin","1"
"EPSTI1","94240","EPSTI1","epithelial stromal interaction 1","1"
"HEG1","57493","HEG1","heart development protein with EGF like domains 1","1"
"PLXNB3","5365","PLXNB3","plexin B3","1"
"CYP11A1","1583","CYP11A1","cytochrome P450 family 11 subfamily A member 1","1"
"MSX1","4487","MSX1","msh homeobox 1","1"
"CACHD1","57685","CACHD1","cache domain containing 1","1"
"FCGR3A","2214","FCGR3A","Fc fragment of IgG receptor IIIa","1"
"LMNTD1","160492","LMNTD1","lamin tail domain containing 1","1"
"MKRN2OS","100129480","MKRN2OS","MKRN2 opposite strand","1"
"FGD3","89846","FGD3","""FYVE, RhoGEF and PH domain containing 3""","1"
"CXCL17","284340","CXCL17","C-X-C motif chemokine ligand 17","1"
"SLC2A10","81031","SLC2A10","solute carrier family 2 member 10","1"
"GIMAP5","55340","GIMAP5","""GTPase, IMAP family member 5""","1"
"FAM245B","102724643","FAM245B","family with sequence similarity 245 member B","1"
"LPIN3","64900","LPIN3","lipin 3","1"
"EPS8","2059","EPS8","epidermal growth factor receptor pathway substrate 8","1"
"HEXIM1","10614","HEXIM1","HEXIM P-TEFb complex subunit 1","1"
"TSPAN15","23555","TSPAN15","tetraspanin 15","1"
"SLFN12","55106","SLFN12","schlafen family member 12","1"
"HGF","3082","HGF","hepatocyte growth factor","1"
"VEGFC","7424","VEGFC","vascular endothelial growth factor C","1"
"APOL3","80833","APOL3","apolipoprotein L3","1"
"CGA","1081","CGA","""glycoprotein hormones, alpha polypeptide""","1"
"SLC7A3","84889","SLC7A3","solute carrier family 7 member 3","1"
"RPS21","6227","RPS21","ribosomal protein S21","1"
"PAPPA","5069","PAPPA","pappalysin 1","1"
"TM4SF19","116211","TM4SF19","transmembrane 4 L six family member 19","1"
"REC114","283677","REC114","REC114 meiotic recombination protein","1"
"IRF7","3665","IRF7","interferon regulatory factor 7","1"
"LGR5","8549","LGR5","leucine rich repeat containing G protein-coupled receptor 5","1"
"RNF212B","100507650","RNF212B","ring finger protein 212B","1"
"ELDR","102725541","ELDR","EGFR long non-coding downstream RNA","1"
"TMEM63A","9725","TMEM63A","transmembrane protein 63A","1"
"HTR7","3363","HTR7","5-hydroxytryptamine receptor 7","1"
"DDX60","55601","DDX60","DExD/H-box helicase 60","1"
"HIST1H2BC","NA","NA","NA","0"
"EPX","8288","EPX","eosinophil peroxidase","1"
"HCK","3055","HCK","""HCK proto-oncogene, Src family tyrosine kinase""","1"
"IRAK3","11213","IRAK3","interleukin 1 receptor associated kinase 3","1"
"HSPA8","3312","HSPA8","heat shock protein family A (Hsp70) member 8","1"
"CDKN2A","1029","CDKN2A","cyclin dependent kinase inhibitor 2A","1"
"CCDC190","339512","CCDC190","coiled-coil domain containing 190","1"
"PABPC1L2B","645974","PABPC1L2B","poly(A) binding protein cytoplasmic 1 like 2B","1"
"TH2LCRR","101927761","TH2LCRR","T helper type 2 locus control region associated RNA","1"
"ACTB","60","ACTB","actin beta","1"
"TRIM77","390231","TRIM77","tripartite motif containing 77","1"
"ELOB","6923","ELOB","elongin B","1"
"HEPACAM","220296","HEPACAM","hepatic and glial cell adhesion molecule","1"
"PDZK1","5174","PDZK1","PDZ domain containing 1","1"
"PARP12","64761","PARP12","poly(ADP-ribose) polymerase family member 12","1"
"JUP","3728","JUP","junction plakoglobin","1"
"ATP1A2","477","ATP1A2","ATPase Na+/K+ transporting subunit alpha 2","1"
"PLPP4","196051","PLPP4","phospholipid phosphatase 4","1"
"CYP2C18","1562","CYP2C18","cytochrome P450 family 2 subfamily C member 18","1"
"RELN","5649","RELN","reelin","1"
"HIPK4","147746","HIPK4","homeodomain interacting protein kinase 4","1"
"CSF3R","1441","CSF3R","colony stimulating factor 3 receptor","1"
"POMZP3","22932","POMZP3","POM121 and ZP3 fusion","1"
"CACNG1","786","CACNG1","calcium voltage-gated channel auxiliary subunit gamma 1","1"
"SHISAL2A","348378","SHISAL2A","shisa like 2A","1"
"PLK5","126520","PLK5","polo like kinase 5","1"
"DOCK8","81704","DOCK8","dedicator of cytokinesis 8","1"
"TAS2R5","54429","TAS2R5","taste 2 receptor member 5","1"
"RSPO4","343637","RSPO4","R-spondin 4","1"
"FCGRT","2217","FCGRT","Fc fragment of IgG receptor and transporter","1"
"SNTN","132203","SNTN","""sentan, cilia apical structure protein""","1"
"CPED1","79974","CPED1","cadherin like and PC-esterase domain containing 1","1"
"PLSCR2","57047","PLSCR2","phospholipid scramblase 2","1"
"TMEM176B","28959","TMEM176B","transmembrane protein 176B","1"
"GRHL2","79977","GRHL2","grainyhead like transcription factor 2","1"
"MS4A6A","64231","MS4A6A","membrane spanning 4-domains A6A","1"
"INSRR","3645","INSRR","insulin receptor related receptor","1"
"RCSD1","92241","RCSD1","RCSD domain containing 1","1"
"TEX48","100505478","TEX48","testis expressed 48","1"
"COL8A1","1295","COL8A1","collagen type VIII alpha 1 chain","1"
"TNFRSF10D","8793","TNFRSF10D","TNF receptor superfamily member 10d","1"
"PIP4K2A","5305","PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha","1"
"KDF1","126695","KDF1","keratinocyte differentiation factor 1","1"
"C16orf74","404550","C16orf74","chromosome 16 open reading frame 74","1"
"OAS1","4938","OAS1","2'-5'-oligoadenylate synthetase 1","1"
"GBP2","2634","GBP2","guanylate binding protein 2","1"
"ENG","2022","ENG","endoglin","1"
"TMEM154","201799","TMEM154","transmembrane protein 154","1"
"GAGE10","102724473","GAGE10","G antigen 10","1"
"C6orf201","404220","C6orf201","chromosome 6 open reading frame 201","1"
"GHRLOS","100126793","GHRLOS","ghrelin opposite strand/antisense RNA","1"
"GIMAP7","168537","GIMAP7","""GTPase, IMAP family member 7""","1"
"KCNE1","3753","KCNE1","potassium voltage-gated channel subfamily E regulatory subunit 1","1"
"ZNF98","148198","ZNF98","zinc finger protein 98","1"
"ACSM6","142827","ACSM6","acyl-CoA synthetase medium chain family member 6","1"
"STAG3","10734","STAG3","stromal antigen 3","1"
"CYBB","1536","CYBB","cytochrome b-245 beta chain","1"
"STAT5A","6776","STAT5A","signal transducer and activator of transcription 5A","1"
"ATP10B","23120","ATP10B","ATPase phospholipid transporting 10B (putative)","1"
"HEPHL1","341208","HEPHL1","hephaestin like 1","1"
"SLC14A1","6563","SLC14A1","solute carrier family 14 member 1 (Kidd blood group)","1"
"IL17RD","54756","IL17RD","interleukin 17 receptor D","1"
"HELB","92797","HELB","DNA helicase B","1"
"IL13RA1","3597","IL13RA1","interleukin 13 receptor subunit alpha 1","1"
"GNG12","55970","GNG12","G protein subunit gamma 12","1"
"CYP3A5","1577","CYP3A5","cytochrome P450 family 3 subfamily A member 5","1"
"TCIRG1","10312","TCIRG1","""T cell immune regulator 1, ATPase H+ transporting V0 subunit a3""","1"
"PRR19","284338","PRR19","proline rich 19","1"
"TMEM273","170371","TMEM273","transmembrane protein 273","1"
"TMEM184A","202915","TMEM184A","transmembrane protein 184A","1"
"PLPP3","8613","PLPP3","phospholipid phosphatase 3","1"
"TNFSF10","8743","TNFSF10","TNF superfamily member 10","1"
"OMD","4958","OMD","osteomodulin","1"
"DCXR-DT","113523640","DCXR-DT","DCXR divergent transcript","1"
"ECM2","1842","ECM2","extracellular matrix protein 2","1"
"LAMB2","3913","LAMB2","laminin subunit beta 2","1"
"SCARNA9","619383","SCARNA9","small Cajal body-specific RNA 9","1"
"ABO","28","ABO","""ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase""","1"
"IL4R","3566","IL4R","interleukin 4 receptor","1"
"RPL26","6154","RPL26","ribosomal protein L26","1"
"TMPRSS11A","339967","TMPRSS11A","transmembrane serine protease 11A","1"
"HSP90AA1","3320","HSP90AA1","heat shock protein 90 alpha family class A member 1","1"
"CYP1B1","1545","CYP1B1","cytochrome P450 family 1 subfamily B member 1","1"
"RENBP","5973","RENBP","renin binding protein","1"
"MEIOB","254528","MEIOB","meiosis specific with OB-fold","1"
"SMYD1","150572","SMYD1","SET and MYND domain containing 1","1"
"FERMT1","55612","FERMT1","fermitin family member 1","1"
"FAM111A","63901","FAM111A","family with sequence similarity 111 member A","1"
"PRR5L","79899","PRR5L","proline rich 5 like","1"
"ALKAL2","285016","ALKAL2","ALK and LTK ligand 2","1"
"AOC3","8639","AOC3","amine oxidase copper containing 3","1"
"SLC22A25","387601","SLC22A25","solute carrier family 22 member 25","1"
"PIK3AP1","118788","PIK3AP1","phosphoinositide-3-kinase adaptor protein 1","1"
"CACNG4","27092","CACNG4","calcium voltage-gated channel auxiliary subunit gamma 4","1"
"CCDC160","347475","CCDC160","coiled-coil domain containing 160","1"
"PCAT19","100505495","PCAT19","prostate cancer associated transcript 19","1"
"FST","10468","FST","follistatin","1"
"TXNIP","10628","TXNIP","thioredoxin interacting protein","1"
"KIF6","221458","KIF6","kinesin family member 6","1"
"SEMA3F","6405","SEMA3F","semaphorin 3F","1"
"SLC12A3","6559","SLC12A3","solute carrier family 12 member 3","1"
"FUT2","2524","FUT2","fucosyltransferase 2","1"
"SPDYE3","441272","SPDYE3","speedy/RINGO cell cycle regulator family member E3","1"
"DAO","1610","DAO","D-amino acid oxidase","1"
"AZGP1","563","AZGP1","""alpha-2-glycoprotein 1, zinc-binding""","1"
"PRRX1","5396","PRRX1","paired related homeobox 1","1"
"MRAP","56246","MRAP","melanocortin 2 receptor accessory protein","1"
"TNFRSF10B","8795","TNFRSF10B","TNF receptor superfamily member 10b","1"
"IP6K3","117283","IP6K3","inositol hexakisphosphate kinase 3","1"
"SELENOV","348303","SELENOV","selenoprotein V","1"
"A4GALT","53947","A4GALT","""alpha 1,4-galactosyltransferase (P blood group)""","1"
"IL13RA2","3598","IL13RA2","interleukin 13 receptor subunit alpha 2","1"
"GAB3","139716","GAB3","GRB2 associated binding protein 3","1"
"ACBD7","414149","ACBD7","acyl-CoA binding domain containing 7","1"
"ZBTB32","27033","ZBTB32","zinc finger and BTB domain containing 32","1"
"PTPRZ1","5803","PTPRZ1","protein tyrosine phosphatase receptor type Z1","1"
"EHD4","30844","EHD4","EH domain containing 4","1"
"C7orf57","136288","C7orf57","chromosome 7 open reading frame 57","1"
"ITPRIPL2","162073","ITPRIPL2","ITPRIP like 2","1"
"LPL","4023","LPL","lipoprotein lipase","1"
"MS4A14","84689","MS4A14","membrane spanning 4-domains A14","1"
"ITPRIP","85450","ITPRIP","""inositol 1,4,5-trisphosphate receptor interacting protein""","1"
"GIMAP4","55303","GIMAP4","""GTPase, IMAP family member 4""","1"
"WNT16","51384","WNT16","Wnt family member 16","1"
"EYA1","2138","EYA1","EYA transcriptional coactivator and phosphatase 1","1"
"TNFAIP3","7128","TNFAIP3","TNF alpha induced protein 3","1"
"NUPR2","389493","NUPR2","""nuclear protein 2, transcriptional regulator""","1"
"MRC2","9902","MRC2","mannose receptor C type 2","1"
"PDE6H","5149","PDE6H","phosphodiesterase 6H","1"
"BAG3","9531","BAG3","BAG cochaperone 3","1"
"C11orf97","643037","C11orf97","chromosome 11 open reading frame 97","1"
"KCNJ16","3773","KCNJ16","potassium inwardly rectifying channel subfamily J member 16","1"
"GATD3B","102724023","GATD3B","glutamine amidotransferase like class 1 domain containing 3B","1"
"CMTM2","146225","CMTM2","CKLF like MARVEL transmembrane domain containing 2","1"
"IMPG1","3617","IMPG1","interphotoreceptor matrix proteoglycan 1","1"
"PKD2L2","27039","PKD2L2","""polycystin 2 like 2, transient receptor potential cation channel""","1"
"PARP14","54625","PARP14","poly(ADP-ribose) polymerase family member 14","1"
"NKAPL","222698","NKAPL","NFKB activating protein like","1"
"EBI3","10148","EBI3","Epstein-Barr virus induced 3","1"
"SBSPON","157869","SBSPON","somatomedin B and thrombospondin type 1 domain containing","1"
"IDH2-DT","105370966","IDH2-DT","IDH2 divergent transcript","1"
"CLEC2B","9976","CLEC2B","C-type lectin domain family 2 member B","1"
"ADGRG2","10149","ADGRG2","adhesion G protein-coupled receptor G2","1"
"ARHGAP26-IT1","100874372","ARHGAP26-IT1","ARHGAP26 intronic transcript 1","1"
"NEK5","341676","NEK5","NIMA related kinase 5","1"
"SNX20","124460","SNX20","sorting nexin 20","1"
"VSIG4","11326","VSIG4","V-set and immunoglobulin domain containing 4","1"
"HRH4","59340","HRH4","histamine receptor H4","1"
"DOCK10","55619","DOCK10","dedicator of cytokinesis 10","1"
"ZIC1","7545","ZIC1","Zic family member 1","1"
"PRB1","5542","PRB1","proline rich protein BstNI subfamily 1 (gene/pseudogene)","1"
"VCAN","1462","VCAN","versican","1"
"BAMBI","25805","BAMBI","BMP and activin membrane bound inhibitor","1"
"PLN","5350","PLN","phospholamban","1"
"IRGM","345611","IRGM","immunity related GTPase M","1"
"MUC6","4588","MUC6","""mucin 6, oligomeric mucus/gel-forming""","1"
"FCER1G","2207","FCER1G","Fc fragment of IgE receptor Ig","1"
"ACAN","176","ACAN","aggrecan","1"
"ERBB3","2065","ERBB3","erb-b2 receptor tyrosine kinase 3","1"
"BEST3","144453","BEST3","bestrophin 3","1"
"GNLY","10578","GNLY","granulysin","1"
"GRK7","131890","GRK7","G protein-coupled receptor kinase 7","1"
"AHSG","197","AHSG","alpha 2-HS glycoprotein","1"
"RGS20","8601","RGS20","regulator of G protein signaling 20","1"
"IGFBP5","3488","IGFBP5","insulin like growth factor binding protein 5","1"
"TSPYL6","388951","TSPYL6","TSPY like 6","1"
"FOXC1","2296","FOXC1","forkhead box C1","1"
"FOXD4","2298","FOXD4","forkhead box D4","1"
"NFATC2","4773","NFATC2","nuclear factor of activated T cells 2","1"
"TMPRSS3","64699","TMPRSS3","transmembrane serine protease 3","1"
"C8orf88","100127983","C8orf88","chromosome 8 open reading frame 88","1"
"MPEG1","219972","MPEG1","macrophage expressed 1","1"
"UPK3BL1","100134938","UPK3BL1","uroplakin 3B like 1","1"
"ALDH1A2","8854","ALDH1A2","aldehyde dehydrogenase 1 family member A2","1"
"MVP","9961","MVP","major vault protein","1"
"ACSS3","79611","ACSS3","acyl-CoA synthetase short chain family member 3","1"
"PTN","5764","PTN","pleiotrophin","1"
"RNF43","54894","RNF43","ring finger protein 43","1"
"TNFSF13","8741","TNFSF13","TNF superfamily member 13","1"
"TSPAN18","90139","TSPAN18","tetraspanin 18","1"
"MUSK","4593","MUSK","muscle associated receptor tyrosine kinase","1"
"ORAI1","84876","ORAI1","ORAI calcium release-activated calcium modulator 1","1"
"BATF2","116071","BATF2","basic leucine zipper ATF-like transcription factor 2","1"
"SHROOM4","57477","SHROOM4","shroom family member 4","1"
"ABCC3","8714","ABCC3","ATP binding cassette subfamily C member 3","1"
"APOA1","335","APOA1","apolipoprotein A1","1"
"CLIC1","1192","CLIC1","chloride intracellular channel 1","1"
