"Query","Entrez","Symbol","Name","Comment"
"HOPX","84525","HOPX","HOP homeobox","1"
"PGLYRP1","8993","PGLYRP1","peptidoglycan recognition protein 1","1"
"FNDC10","643988","FNDC10","fibronectin type III domain containing 10","1"
"GRIK4","2900","GRIK4","glutamate ionotropic receptor kainate type subunit 4","1"
"NDUFB7","4713","NDUFB7","NADH:ubiquinone oxidoreductase subunit B7","1"
"MAIP1","79568","MAIP1","matrix AAA peptidase interacting protein 1","1"
"C12orf40","283461","C12orf40","chromosome 12 open reading frame 40","1"
"IFI27L2","83982","IFI27L2","interferon alpha inducible protein 27 like 2","1"
"ACACB","32","ACACB","acetyl-CoA carboxylase beta","1"
"ATP13A4","84239","ATP13A4","ATPase 13A4","1"
"SMAD1","4086","SMAD1","SMAD family member 1","1"
"TUNAR","100507043","TUNAR","TCL1 upstream neural differentiation-associated RNA","1"
"SEPTIN5","5413","SEPTIN5","septin 5","1"
"COL13A1","1305","COL13A1","collagen type XIII alpha 1 chain","1"
"TMEM81","388730","TMEM81","transmembrane protein 81","1"
"PCCA-DT","105370333","PCCA-DT","PCCA divergent transcript","1"
"PRNP","5621","PRNP","prion protein","1"
"VCAN","1462","VCAN","versican","1"
"PDE7B","27115","PDE7B","phosphodiesterase 7B","1"
"RGPD4","285190","RGPD4","RANBP2 like and GRIP domain containing 4","1"
"PRRX1","5396","PRRX1","paired related homeobox 1","1"
"HIP1","3092","HIP1","huntingtin interacting protein 1","1"
"TUBA1C","84790","TUBA1C","tubulin alpha 1c","1"
"THAP10","56906","THAP10","THAP domain containing 10","1"
"FLACC1","130540","FLACC1","flagellum associated containing coiled-coil domains 1","1"
"PDE5A","8654","PDE5A","phosphodiesterase 5A","1"
"ARHGAP42","143872","ARHGAP42","Rho GTPase activating protein 42","1"
"CASS4","57091","CASS4","Cas scaffold protein family member 4","1"
"PVALB","5816","PVALB","parvalbumin","1"
"PTX3","5806","PTX3","pentraxin 3","1"
"PHF21B","112885","PHF21B","PHD finger protein 21B","1"
"PARK7","11315","PARK7","Parkinsonism associated deglycase","1"
"CDH20","28316","CDH20","cadherin 20","1"
"CDC14A","8556","CDC14A","cell division cycle 14A","1"
"SHANK1","50944","SHANK1","SH3 and multiple ankyrin repeat domains 1","1"
"CBLN1","869","CBLN1","cerebellin 1 precursor","1"
"ELDR","102725541","ELDR","EGFR long non-coding downstream RNA","1"
"PKP3","11187","PKP3","plakophilin 3","1"
"ARSJ","79642","ARSJ","arylsulfatase family member J","1"
"NUPR2","389493","NUPR2","""nuclear protein 2, transcriptional regulator""","1"
"ZNF724","440519","ZNF724","zinc finger protein 724","1"
"SCGN","10590","SCGN","""secretagogin, EF-hand calcium binding protein""","1"
"NRGN","4900","NRGN","neurogranin","1"
"PKD2L2","27039","PKD2L2","""polycystin 2 like 2, transient receptor potential cation channel""","1"
"RAB25","57111","RAB25","""RAB25, member RAS oncogene family""","1"
"B3GALT5","10317","B3GALT5","""beta-1,3-galactosyltransferase 5""","1"
"RFPL1","5988","RFPL1","ret finger protein like 1","1"
"LGALS1","3956","LGALS1","galectin 1","1"
"ABCC2","1244","ABCC2","ATP binding cassette subfamily C member 2","1"
"NEK2","4751","NEK2","NIMA related kinase 2","1"
"RASGEF1C","255426","RASGEF1C","RasGEF domain family member 1C","1"
"RASA2-IT1","NA","NA","NA","0"
"APCDD1","147495","APCDD1","APC down-regulated 1","1"
"CEBPB","1051","CEBPB","CCAAT enhancer binding protein beta","1"
"PCDHGB5","56101","PCDHGB5","""protocadherin gamma subfamily B, 5""","1"
"LY6E-DT","100133669","LY6E-DT","LY6E divergent transcript","1"
"SPTY2D1OS","100506540","SPTY2D1OS","SPTY2D1 opposite strand","1"
"USH2A","7399","USH2A","usherin","1"
"HRH1","3269","HRH1","histamine receptor H1","1"
"MKRN2OS","100129480","MKRN2OS","MKRN2 opposite strand","1"
"GACAT2","100287082","GACAT2","gastric cancer associated transcript 2","1"
"MERTK","10461","MERTK","""MER proto-oncogene, tyrosine kinase""","1"
"CERNA1","100129973","CERNA1","competing endogenous lncRNA 1 for miR-4707-5p and miR-4767","1"
"CDCA7L","55536","CDCA7L","cell division cycle associated 7 like","1"
"FOXO1","2308","FOXO1","forkhead box O1","1"
"NUDT14","256281","NUDT14","nudix hydrolase 14","1"
"ROMO1","140823","ROMO1","reactive oxygen species modulator 1","1"
"NDUFC2","4718","NDUFC2","NADH:ubiquinone oxidoreductase subunit C2","1"
"FLI1","2313","FLI1","""Fli-1 proto-oncogene, ETS transcription factor""","1"
"LRP4","4038","LRP4","LDL receptor related protein 4","1"
"APLF","200558","APLF","aprataxin and PNKP like factor","1"
"SELENOK","58515","SELENOK","selenoprotein K","1"
"TYRP1","7306","TYRP1","tyrosinase related protein 1","1"
"BRIP1","83990","BRIP1","BRCA1 interacting protein C-terminal helicase 1","1"
"STMN1","3925","STMN1","stathmin 1","1"
"PDGFRA","5156","PDGFRA","platelet derived growth factor receptor alpha","1"
"FAM106C","100129396","FAM106C","family with sequence similarity 106 member C","1"
"PCDHGA1","56114","PCDHGA1","""protocadherin gamma subfamily A, 1""","1"
"RCC1","1104","RCC1","regulator of chromosome condensation 1","1"
"TRAPPC1","58485","TRAPPC1","trafficking protein particle complex 1","1"
"BTNL8","79908","BTNL8","butyrophilin like 8","1"
"RYR3","6263","RYR3","ryanodine receptor 3","1"
"LRRC69","100130742","LRRC69","leucine rich repeat containing 69","1"
"ATP5PD","10476","ATP5PD","ATP synthase peripheral stalk subunit d","1"
"SEC14L4","284904","SEC14L4","SEC14 like lipid binding 4","1"
"LHFPL3","375612","LHFPL3","LHFPL tetraspan subfamily member 3","1"
"LRRC1","55227","LRRC1","leucine rich repeat containing 1","1"
"TUBA4A","7277","TUBA4A","tubulin alpha 4a","1"
"SLC25A45","283130","SLC25A45","solute carrier family 25 member 45","1"
"B4GALNT3","283358","B4GALNT3","""beta-1,4-N-acetyl-galactosaminyltransferase 3""","1"
"C6orf118","168090","C6orf118","chromosome 6 open reading frame 118","1"
"CLDN9","9080","CLDN9","claudin 9","1"
"RTP1","132112","RTP1","receptor transporter protein 1","1"
"KCTD14","65987","KCTD14","potassium channel tetramerization domain containing 14","1"
"NLRC4","58484","NLRC4","NLR family CARD domain containing 4","1"
"FGF10","2255","FGF10","fibroblast growth factor 10","1"
"DOCK1","1793","DOCK1","dedicator of cytokinesis 1","1"
"DPH6-DT","100507466","DPH6-DT","DPH6 divergent transcript","1"
"ADGRA3","166647","ADGRA3","adhesion G protein-coupled receptor A3","1"
"NDUFA11","126328","NDUFA11","NADH:ubiquinone oxidoreductase subunit A11","1"
"RBM3","5935","RBM3","RNA binding motif protein 3","1"
"OXTR","5021","OXTR","oxytocin receptor","1"
"RPEL1","729020","RPEL1","ribulose-5-phosphate-3-epimerase like 1","1"
"FILIP1L","11259","FILIP1L","filamin A interacting protein 1 like","1"
"RAB31","11031","RAB31","""RAB31, member RAS oncogene family""","1"
"TAS2R8","50836","TAS2R8","taste 2 receptor member 8","1"
"TMEM97","27346","TMEM97","transmembrane protein 97","1"
"IGFN1","91156","IGFN1","immunoglobulin like and fibronectin type III domain containing 1","1"
"C10orf95","79946","C10orf95","chromosome 10 open reading frame 95","1"
"CBR3","874","CBR3","carbonyl reductase 3","1"
"TNFRSF10B","8795","TNFRSF10B","TNF receptor superfamily member 10b","1"
"RSPH4A","345895","RSPH4A","radial spoke head component 4A","1"
"AKT3-IT1","NA","NA","NA","0"
"PARP4","143","PARP4","poly(ADP-ribose) polymerase family member 4","1"
"CKS1B","1163","CKS1B","CDC28 protein kinase regulatory subunit 1B","1"
"MAFB","9935","MAFB","MAF bZIP transcription factor B","1"
"KLF15","28999","KLF15","Kruppel like factor 15","1"
"PRKD2","25865","PRKD2","protein kinase D2","1"
"CCDC179","100500938","CCDC179","coiled-coil domain containing 179","1"
"MSC","9242","MSC","musculin","1"
"GPR150","285601","GPR150","G protein-coupled receptor 150","1"
"C16orf86","388284","C16orf86","chromosome 16 open reading frame 86","1"
"SSR4","6748","SSR4","signal sequence receptor subunit 4","1"
"IL1RAPL2","26280","IL1RAPL2","interleukin 1 receptor accessory protein like 2","1"
"TAS2R50","259296","TAS2R50","taste 2 receptor member 50","1"
"MED14OS","100873985","MED14OS","MED14 opposite strand","1"
"DNAJB5","25822","DNAJB5","DnaJ heat shock protein family (Hsp40) member B5","1"
"KANK1","23189","KANK1","KN motif and ankyrin repeat domains 1","1"
"LYG2","254773","LYG2","lysozyme g2","1"
"CGNL1","84952","CGNL1","cingulin like 1","1"
"NEK5","341676","NEK5","NIMA related kinase 5","1"
"LIMD1","8994","LIMD1","LIM domains containing 1","1"
"NPAS3","64067","NPAS3","neuronal PAS domain protein 3","1"
"TFEB","7942","TFEB","transcription factor EB","1"
"CHST13","166012","CHST13","carbohydrate sulfotransferase 13","1"
"PCDHGA11","56105","PCDHGA11","""protocadherin gamma subfamily A, 11""","1"
"CLSTN2","64084","CLSTN2","calsyntenin 2","1"
"DNAH12","201625","DNAH12","dynein axonemal heavy chain 12","1"
"EPCAM-DT","101927043","EPCAM-DT","EPCAM divergent transcript","1"
"HAAO","23498","HAAO","""3-hydroxyanthranilate 3,4-dioxygenase""","1"
"NTSR1","4923","NTSR1","neurotensin receptor 1","1"
"BUB1B","701","BUB1B","BUB1 mitotic checkpoint serine/threonine kinase B","1"
"ATP11C","286410","ATP11C","ATPase phospholipid transporting 11C","1"
"SPINK8","646424","SPINK8","serine peptidase inhibitor Kazal type 8 (putative)","1"
"TH2LCRR","101927761","TH2LCRR","T helper type 2 locus control region associated RNA","1"
"TNFSF9","8744","TNFSF9","TNF superfamily member 9","1"
"PLSCR2","57047","PLSCR2","phospholipid scramblase 2","1"
"YAP1","10413","YAP1","Yes associated protein 1","1"
"PCDHGB4","8641","PCDHGB4","""protocadherin gamma subfamily B, 4""","1"
"C8orf89","100130301","C8orf89","chromosome 8 open reading frame 89","1"
"GRTP1","79774","GRTP1","growth hormone regulated TBC protein 1","1"
"IER5","51278","IER5","immediate early response 5","1"
"GASK1A","729085","GASK1A","golgi associated kinase 1A","1"
"PEG10","23089","PEG10","paternally expressed 10","1"
"GYPB","2994","GYPB","glycophorin B (MNS blood group)","1"
"ZNF468","90333","ZNF468","zinc finger protein 468","1"
"HELLPAR","NA","NA","NA","0"
"NUDT8","254552","NUDT8","nudix hydrolase 8","1"
"GMFB","2764","GMFB","glia maturation factor beta","1"
"MEIKIN","728637","MEIKIN","meiotic kinetochore factor","1"
"ZNF695","57116","ZNF695","zinc finger protein 695","1"
"SERPINE3","647174","SERPINE3","serpin family E member 3","1"
"ANKRD18A","253650","ANKRD18A","ankyrin repeat domain 18A","1"
"PARD3B","117583","PARD3B","par-3 family cell polarity regulator beta","1"
"OTOGL","283310","OTOGL","otogelin like","1"
"INSL6","11172","INSL6","insulin like 6","1"
"COL27A1","85301","COL27A1","collagen type XXVII alpha 1 chain","1"
"GCNA","93953","GCNA","germ cell nuclear acidic peptidase","1"
"GNG12","55970","GNG12","G protein subunit gamma 12","1"
"SLC25A18","83733","SLC25A18","solute carrier family 25 member 18","1"
"CALB1","793","CALB1","calbindin 1","1"
"ASH1L-IT1","NA","NA","NA","0"
"LBHD2","107984640","LBHD2","LBH domain containing 2","1"
"APOBEC4","403314","APOBEC4","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4","1"
"NFATC1","4772","NFATC1","nuclear factor of activated T cells 1","1"
"C19orf81","342918","C19orf81","chromosome 19 open reading frame 81","1"
"SPRYD4","283377","SPRYD4","SPRY domain containing 4","1"
"GPR82","27197","GPR82","G protein-coupled receptor 82","1"
"GRASP","160622","GRASP","general receptor for phosphoinositides 1 associated scaffold protein","1"
"RGL3","57139","RGL3","ral guanine nucleotide dissociation stimulator like 3","1"
"SPDYE5","442590","SPDYE5","speedy/RINGO cell cycle regulator family member E5","1"
"FAM245B","102724643","FAM245B","family with sequence similarity 245 member B","1"
"ANKRD62P1-PARP4P3","23783","ANKRD62P1-PARP4P3","""ANKRD62P1-PARP4P3 readthrough, transcribed pseudogene""","1"
"TRPA1","8989","TRPA1","transient receptor potential cation channel subfamily A member 1","1"
"SLC22A6","9356","SLC22A6","solute carrier family 22 member 6","1"
"TMEM255A","55026","TMEM255A","transmembrane protein 255A","1"
"ITPKB","3707","ITPKB","inositol-trisphosphate 3-kinase B","1"
"CCDC189","90835","CCDC189","coiled-coil domain containing 189","1"
"LHFPL2","10184","LHFPL2","LHFPL tetraspan subfamily member 2","1"
"NPPC","4880","NPPC","natriuretic peptide C","1"
"CORIN","10699","CORIN","""corin, serine peptidase""","1"
"FGFR4","2264","FGFR4","fibroblast growth factor receptor 4","1"
"CXXC4","80319","CXXC4","CXXC finger protein 4","1"
"NHSL1","57224","NHSL1","NHS like 1","1"
"SLC22A8","9376","SLC22A8","solute carrier family 22 member 8","1"
"RNU6ATAC35P","106481171","RNU6ATAC35P","""RNA, U6atac small nuclear 35, pseudogene""","1"
"ITGA8","8516","ITGA8","integrin subunit alpha 8","1"
"FTL","2512","FTL","ferritin light chain","1"
"THRB-IT1","NA","NA","NA","0"
"C7orf31","136895","C7orf31","chromosome 7 open reading frame 31","1"
"MSTN","2660","MSTN","myostatin","1"
"PCDHA9","9752","PCDHA9","protocadherin alpha 9","1"
"KRT81","3887","KRT81","keratin 81","1"
"ZSCAN31","64288","ZSCAN31","zinc finger and SCAN domain containing 31","1"
"OPCML-IT1","NA","NA","NA","0"
"PLSCR4","57088","PLSCR4","phospholipid scramblase 4","1"
"GSG1","83445","GSG1","germ cell associated 1","1"
"MAN1B1-DT","100289341","MAN1B1-DT","MAN1B1 divergent transcript","1"
"ZNF93","81931","ZNF93","zinc finger protein 93","1"
"ASB14","142686","ASB14","ankyrin repeat and SOCS box containing 14","1"
"DRD3","1814","DRD3","dopamine receptor D3","1"
"TCEA3","6920","TCEA3","transcription elongation factor A3","1"
"OR10A2","341276","OR10A2","olfactory receptor family 10 subfamily A member 2","1"
"GPC5","2262","GPC5","glypican 5","1"
"SCARNA9","619383","SCARNA9","small Cajal body-specific RNA 9","1"
"GPR52","9293","GPR52","G protein-coupled receptor 52","1"
"RNF182","221687","RNF182","ring finger protein 182","1"
"IGFL3","388555","IGFL3","IGF like family member 3","1"
"CEP295NL","100653515","CEP295NL","CEP295 N-terminal like","1"
"PPFIBP2","8495","PPFIBP2","PPFIA binding protein 2","1"
"RHOJ","57381","RHOJ","ras homolog family member J","1"
"TGIF2","60436","TGIF2","TGFB induced factor homeobox 2","1"
"CTXND1","100996492","CTXND1","cortexin domain containing 1","1"
"PPDPF","79144","PPDPF","pancreatic progenitor cell differentiation and proliferation factor","1"
"ZNF217","7764","ZNF217","zinc finger protein 217","1"
"ERBIN","55914","ERBIN","erbb2 interacting protein","1"
"TCTE1","202500","TCTE1","t-complex-associated-testis-expressed 1","1"
"GADD45A","1647","GADD45A","growth arrest and DNA damage inducible alpha","1"
"STK32A","202374","STK32A","serine/threonine kinase 32A","1"
"PITPNC1","26207","PITPNC1","phosphatidylinositol transfer protein cytoplasmic 1","1"
"PRPH2","5961","PRPH2","peripherin 2","1"
"FBLN1","2192","FBLN1","fibulin 1","1"
"DRD2","1813","DRD2","dopamine receptor D2","1"
"GPR88","54112","GPR88","G protein-coupled receptor 88","1"
"EGFR","1956","EGFR","epidermal growth factor receptor","1"
"CABLES1","91768","CABLES1","Cdk5 and Abl enzyme substrate 1","1"
"C8orf86","389649","C8orf86","chromosome 8 open reading frame 86","1"
"CDT1","81620","CDT1","chromatin licensing and DNA replication factor 1","1"
"ANKS4B","257629","ANKS4B","ankyrin repeat and sterile alpha motif domain containing 4B","1"
"LIPT2","387787","LIPT2","lipoyl(octanoyl) transferase 2","1"
"EPX","8288","EPX","eosinophil peroxidase","1"
"TBX19","9095","TBX19","T-box transcription factor 19","1"
"ZNF600","162966","ZNF600","zinc finger protein 600","1"
"KRT86","3892","KRT86","keratin 86","1"
"CEL","1056","CEL","carboxyl ester lipase","1"
"PARD3","56288","PARD3","par-3 family cell polarity regulator","1"
"CRYBG1","202","CRYBG1","crystallin beta-gamma domain containing 1","1"
"RESP18","389075","RESP18","regulated endocrine specific protein 18","1"
"FKBP10","60681","FKBP10","FKBP prolyl isomerase 10","1"
"LATS2","26524","LATS2","large tumor suppressor kinase 2","1"
"CDKN1B","1027","CDKN1B","cyclin dependent kinase inhibitor 1B","1"
"PNOC","5368","PNOC","prepronociceptin","1"
"CHD7","55636","CHD7","chromodomain helicase DNA binding protein 7","1"
"ARHGEF38","54848","ARHGEF38","Rho guanine nucleotide exchange factor 38","1"
"PPEF2","5470","PPEF2","protein phosphatase with EF-hand domain 2","1"
"PKN3","29941","PKN3","protein kinase N3","1"
"PRSS54","221191","PRSS54","serine protease 54","1"
"HHAT","55733","HHAT","hedgehog acyltransferase","1"
"GRAMD2B","65983","GRAMD2B","GRAM domain containing 2B","1"
"DIAPH3","81624","DIAPH3","diaphanous related formin 3","1"
"PLCXD2","257068","PLCXD2","phosphatidylinositol specific phospholipase C X domain containing 2","1"
"AHNAK","79026","AHNAK","AHNAK nucleoprotein","1"
"RSF1-IT2","NA","NA","NA","0"
"STK33","65975","STK33","serine/threonine kinase 33","1"
"MARVELD2","153562","MARVELD2","MARVEL domain containing 2","1"
"RTL1","388015","RTL1","retrotransposon Gag like 1","1"
"ADAP2","55803","ADAP2","ArfGAP with dual PH domains 2","1"
"CITED2","10370","CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2","1"
"EGR3","1960","EGR3","early growth response 3","1"
"CD99","4267","CD99","CD99 molecule (Xg blood group)","1"
"EGLN3","112399","EGLN3","egl-9 family hypoxia inducible factor 3","1"
"ITGA6","3655","ITGA6","integrin subunit alpha 6","1"
"CEACAM8","1088","CEACAM8","CEA cell adhesion molecule 8","1"
"PCBD1","5092","PCBD1","pterin-4 alpha-carbinolamine dehydratase 1","1"
"DNAJB7","150353","DNAJB7","DnaJ heat shock protein family (Hsp40) member B7","1"
"RFPL3S","10737","RFPL3S","RFPL3 antisense","1"
"P2RY14","9934","P2RY14","purinergic receptor P2Y14","1"
"KLHL10","317719","KLHL10","kelch like family member 10","1"
"SMIM1","388588","SMIM1","small integral membrane protein 1 (Vel blood group)","1"
"ZNF516","9658","ZNF516","zinc finger protein 516","1"
"CILP","8483","CILP","cartilage intermediate layer protein","1"
"SGK1","6446","SGK1","serum/glucocorticoid regulated kinase 1","1"
"PTPN6","5777","PTPN6","protein tyrosine phosphatase non-receptor type 6","1"
"FRG1-DT","728339","FRG1-DT","FRG1 divergent transcript","1"
"TRH","7200","TRH","thyrotropin releasing hormone","1"
"LAMB3","3914","LAMB3","laminin subunit beta 3","1"
"C11orf97","643037","C11orf97","chromosome 11 open reading frame 97","1"
"PLN","5350","PLN","phospholamban","1"
"IMPG2","50939","IMPG2","interphotoreceptor matrix proteoglycan 2","1"
"ACSBG1","23205","ACSBG1","acyl-CoA synthetase bubblegum family member 1","1"
"WASIR2","100132169","WASIR2","WASH and IL9R antisense RNA 2","1"
"PSENEN","55851","PSENEN","""presenilin enhancer, gamma-secretase subunit""","1"
"PAX6","5080","PAX6","paired box 6","1"
"ZC2HC1B","153918","ZC2HC1B","zinc finger C2HC-type containing 1B","1"
"PHYHD1","254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1","1"
"ERFE","151176","ERFE","erythroferrone","1"
"DUSP2","1844","DUSP2","dual specificity phosphatase 2","1"
"NEAT1","283131","NEAT1","nuclear paraspeckle assembly transcript 1","1"
"SYTL4","94121","SYTL4","synaptotagmin like 4","1"
"COX6A1","1337","COX6A1","cytochrome c oxidase subunit 6A1","1"
"ITGB5","3693","ITGB5","integrin subunit beta 5","1"
"ACAN","176","ACAN","aggrecan","1"
"CITED4","163732","CITED4","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4","1"
"HSD17B13","345275","HSD17B13","hydroxysteroid 17-beta dehydrogenase 13","1"
"CISTR","102216268","CISTR","chondrogenesis-associated transcript","1"
"NPIPB6","728741","NPIPB6","nuclear pore complex interacting protein family member B6","1"
"ZNF346-IT1","NA","NA","NA","0"
"CYP26A1","1592","CYP26A1","cytochrome P450 family 26 subfamily A member 1","1"
"RTL8C","8933","RTL8C","retrotransposon Gag like 8C","1"
"GPX3","2878","GPX3","glutathione peroxidase 3","1"
"SMOC1","64093","SMOC1","SPARC related modular calcium binding 1","1"
"MYO10","4651","MYO10","myosin X","1"
"C3orf22","152065","C3orf22","chromosome 3 open reading frame 22","1"
"MIA","8190","MIA","MIA SH3 domain containing","1"
"SNAP23","8773","SNAP23","synaptosome associated protein 23","1"
"FBXL7","23194","FBXL7","F-box and leucine rich repeat protein 7","1"
"FSTL4","23105","FSTL4","follistatin like 4","1"
"PDLIM5","10611","PDLIM5","PDZ and LIM domain 5","1"
"FUOM","282969","FUOM","fucose mutarotase","1"
"IL5","3567","IL5","interleukin 5","1"
"EYA2","2139","EYA2","EYA transcriptional coactivator and phosphatase 2","1"
"CFTR","1080","CFTR","CF transmembrane conductance regulator","1"
"EPS8","2059","EPS8","epidermal growth factor receptor pathway substrate 8","1"
"ASAP3","55616","ASAP3","""ArfGAP with SH3 domain, ankyrin repeat and PH domain 3""","1"
"ARHGEF10","9639","ARHGEF10","Rho guanine nucleotide exchange factor 10","1"
"PECAM1","5175","PECAM1","platelet and endothelial cell adhesion molecule 1","1"
"SLC24A5","283652","SLC24A5","solute carrier family 24 member 5","1"
"CHRFAM7A","89832","CHRFAM7A","CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion","1"
"P4HA3","283208","P4HA3","prolyl 4-hydroxylase subunit alpha 3","1"
"PHLDB2","90102","PHLDB2","pleckstrin homology like domain family B member 2","1"
"C4orf51","646603","C4orf51","chromosome 4 open reading frame 51","1"
"RABAC1","10567","RABAC1","Rab acceptor 1","1"
"SPATA13","221178","SPATA13","spermatogenesis associated 13","1"
"GPR35","2859","GPR35","G protein-coupled receptor 35","1"
"HNF4G","3174","HNF4G","hepatocyte nuclear factor 4 gamma","1"
"EDF1","8721","EDF1","endothelial differentiation related factor 1","1"
"GDPD3","79153","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3","1"
"TRIM77","390231","TRIM77","tripartite motif containing 77","1"
"CA8","767","CA8","carbonic anhydrase 8","1"
"PLIN5","440503","PLIN5","perilipin 5","1"
"MEIOC","284071","MEIOC","meiosis specific with coiled-coil domain","1"
"VEGFC","7424","VEGFC","vascular endothelial growth factor C","1"
"EZHIP","340602","EZHIP","EZH inhibitory protein","1"
"NPL","80896","NPL","N-acetylneuraminate pyruvate lyase","1"
"PCAT1","100750225","PCAT1","prostate cancer associated transcript 1","1"
"RAB33A","9363","RAB33A","""RAB33A, member RAS oncogene family""","1"
"VSIR","64115","VSIR","V-set immunoregulatory receptor","1"
"TMEM191B","728229","TMEM191B","transmembrane protein 191B","1"
"SNTB1","6641","SNTB1","syntrophin beta 1","1"
"INPP5D","3635","INPP5D","inositol polyphosphate-5-phosphatase D","1"
"FAM72D","728833","FAM72D","family with sequence similarity 72 member D","1"
"FERMT1","55612","FERMT1","fermitin family member 1","1"
"MYC","4609","MYC","""MYC proto-oncogene, bHLH transcription factor""","1"
"PHLPP1","23239","PHLPP1","PH domain and leucine rich repeat protein phosphatase 1","1"
"FSD2","123722","FSD2","fibronectin type III and SPRY domain containing 2","1"
"APOA1","335","APOA1","apolipoprotein A1","1"
"ARHGAP25","9938","ARHGAP25","Rho GTPase activating protein 25","1"
"CNTF","1270","CNTF","ciliary neurotrophic factor","1"
"DNLZ","728489","DNLZ","DNL-type zinc finger","1"
"NPIPB9","100507607","NPIPB9","nuclear pore complex interacting protein family member B9","1"
"TRPC5OS","100329135","TRPC5OS","TRPC5 opposite strand","1"
"MSX1","4487","MSX1","msh homeobox 1","1"
"MRC2","9902","MRC2","mannose receptor C type 2","1"
"GML","2765","GML","glycosylphosphatidylinositol anchored molecule like","1"
"GATD3B","102724023","GATD3B","glutamine amidotransferase like class 1 domain containing 3B","1"
"CEACAM1","634","CEACAM1","CEA cell adhesion molecule 1","1"
"MATN4","8785","MATN4","matrilin 4","1"
"SLC30A2","7780","SLC30A2","solute carrier family 30 member 2","1"
"PRR29","92340","PRR29","proline rich 29","1"
"COL9A1","1297","COL9A1","collagen type IX alpha 1 chain","1"
"ZBTB20","26137","ZBTB20","zinc finger and BTB domain containing 20","1"
"FAM111A","63901","FAM111A","family with sequence similarity 111 member A","1"
"MID1","4281","MID1","midline 1","1"
"OVCH1","341350","OVCH1","ovochymase 1","1"
"REC114","283677","REC114","REC114 meiotic recombination protein","1"
"KIAA1755","85449","KIAA1755","KIAA1755","1"
"TLR5","7100","TLR5","toll like receptor 5","1"
"RNF133","168433","RNF133","ring finger protein 133","1"
"KLRD1","3824","KLRD1","killer cell lectin like receptor D1","1"
"GAGE10","102724473","GAGE10","G antigen 10","1"
"C5AR1","728","C5AR1","complement C5a receptor 1","1"
"ASPN","54829","ASPN","asporin","1"
"CFAP300","85016","CFAP300","cilia and flagella associated protein 300","1"
"PSG11","5680","PSG11","pregnancy specific beta-1-glycoprotein 11","1"
"SPDYE2","441273","SPDYE2","speedy/RINGO cell cycle regulator family member E2","1"
"ABCA1","19","ABCA1","ATP binding cassette subfamily A member 1","1"
"FIRRE","286467","FIRRE","firre intergenic repeating RNA element","1"
"TEX46","729059","TEX46","","1"
"EPHX1","2052","EPHX1","epoxide hydrolase 1","1"
"LIFR","3977","LIFR","LIF receptor subunit alpha","1"
"SUCLG2","8801","SUCLG2","succinate-CoA ligase GDP-forming subunit beta","1"
"ZCCHC12","170261","ZCCHC12","zinc finger CCHC-type containing 12","1"
"NKD1","85407","NKD1","NKD inhibitor of WNT signaling pathway 1","1"
"SLC16A8","23539","SLC16A8","solute carrier family 16 member 8","1"
"NUDT1","4521","NUDT1","nudix hydrolase 1","1"
"RGS14","10636","RGS14","regulator of G protein signaling 14","1"
"ARHGAP24","83478","ARHGAP24","Rho GTPase activating protein 24","1"
"SLC51A","200931","SLC51A","solute carrier family 51 subunit alpha","1"
"ECHDC3","79746","ECHDC3","enoyl-CoA hydratase domain containing 3","1"
"SLC2A3","6515","SLC2A3","solute carrier family 2 member 3","1"
"HABP2","3026","HABP2","hyaluronan binding protein 2","1"
"SSC5D","284297","SSC5D","scavenger receptor cysteine rich family member with 5 domains","1"
"SPON1","10418","SPON1","spondin 1","1"
"SLC22A24","283238","SLC22A24","solute carrier family 22 member 24","1"
"KCNJ16","3773","KCNJ16","potassium inwardly rectifying channel subfamily J member 16","1"
"SCAT2","112935960","SCAT2","S-phase cancer associated transcript 2","1"
"IFIT3","3437","IFIT3","interferon induced protein with tetratricopeptide repeats 3","1"
"RC3H1-IT1","NA","NA","NA","0"
"PAPLN","89932","PAPLN","""papilin, proteoglycan like sulfated glycoprotein""","1"
"BHLHE22","27319","BHLHE22","basic helix-loop-helix family member e22","1"
"LNCSRLR","109729161","LNCSRLR","lncRNA sorafenib resistance in renal cell carcinoma associated","1"
"TAS2R5","54429","TAS2R5","taste 2 receptor member 5","1"
"ACAP1","9744","ACAP1","""ArfGAP with coiled-coil, ankyrin repeat and PH domains 1""","1"
"NOTCH2","4853","NOTCH2","notch receptor 2","1"
"BEST4","266675","BEST4","bestrophin 4","1"
"CDH23","64072","CDH23","cadherin related 23","1"
"CDK2","1017","CDK2","cyclin dependent kinase 2","1"
"UPK2","7379","UPK2","uroplakin 2","1"
"NCDN","23154","NCDN","neurochondrin","1"
"GLI3","2737","GLI3","GLI family zinc finger 3","1"
"MACORIS","101929951","MACORIS","macrophage enriched lincRNA repressor of IFN-gamma signaling","1"
"NOTCH1","4851","NOTCH1","notch receptor 1","1"
